pmid	cid
22264780	22264780.0
29637588	N/A
34683865	34683865.0
34683865	34683865.0
20921307	20921307.0
20921307	20921307.0
16628701	N/A
20233181	20233181.0
20233181	20233181.0
20691935	20691935.0
20691935	20691935.0
24329186	24329186.0
24329186	24329186.0
24329187	24329187.0
24329187	24329187.0
30325732	30325732.0
30325732	30325732.0
8698850	8698850.0
8698850	8698850.0
24329190	24329190.0
24329190	24329190.0
24329191	24329191.0
24329191	24329191.0
20200426	20200426.0
20200426	20200426.0
26426352	N/A
37272562	N/A
26590194	26590194.0
26590194	26590194.0
19020788	19020788.0
19020788	19020788.0
40549373	40549373.0
40549373	40549373.0
23313410	23313410.0
23313410	23313410.0
26360837	26360837.0
26360837	26360837.0
28261382	N/A
20036620	20036620.0
20036620	20036620.0
38714384	N/A
25148434	25148434.0
25148434	25148434.0
24820765	N/A
24820765	N/A
29735966	N/A
24820767	N/A
24820767	N/A
25246753	25246753.0
25246753	25246753.0
18234403	18234403.0
18234403	18234403.0
26524713	N/A
23510058	23510058.0
23510058	23510058.0
29113387	N/A
25148458	16151858.0
25148458	16151858.0
14662702	N/A
12172336	12172336.0
12172336	12172336.0
21511217	N/A
34520119	N/A
20724801	N/A
20200517	15065156.0
20200517	15065156.0
26033222	N/A
26623049	N/A
15121491	N/A
24230997	24230997.0
24230997	24230997.0
22428763	22428763.0
22428763	22428763.0
25705565	25705565.0
25705565	25705565.0
21544031	21544031.0
21544031	21544031.0
39500896	N/A
11779172	11779172.0
11779172	11779172.0
27114598	N/A
22527101	22527101.0
22527101	22527101.0
28261502	N/A
25115783	25115783.0
25115783	25115783.0
21150856	N/A
21150856	N/A
29080719	N/A
37829781	N/A
23280790	23280790.0
23280790	23280790.0
11910301	11910302.0
11910301	11910302.0
19119263	N/A
27180197	N/A
17906856	17906856.0
17906856	17906856.0
18496682	18496682.0
18496682	18496682.0
21150907	21150907.0
21150907	21150907.0
22920393	22920393.0
22920393	22920393.0
22920394	22920394.0
22920394	22920394.0
17185998	N/A
39468242	39468242.0
39468242	39468242.0
17611986	17611986.0
17611986	17611986.0
38714580	N/A
17186005	N/A
29375701	N/A
21740768	N/A
40582371	N/A
24853734	24853734.0
24853734	24853734.0
21642471	21642471.0
21642471	21642471.0
32095466	N/A
34585840	N/A
20823282	20823282.0
20823282	20823282.0
34716917	N/A
21183746	21183746.0
21183746	21183746.0
38321419	N/A
28556555	28556555.0
28556555	28556555.0
29539600	N/A
23706899	54681721.0
23706899	54681721.0
16956694	16956694.0
16956694	16956694.0
14695703	N/A
37633306	N/A
39107874	39107874.0
39107874	39107874.0
26098993	N/A
37109042	N/A
21806387	N/A
38059315	N/A
21806385	N/A
25673014	25673014.0
25673014	25673014.0
30653751	N/A
21806386	N/A
28589365	28589365.0
28589365	28589365.0
21806388	N/A
38747453	N/A
19578179	19578179.0
19578179	19578179.0
22592842	N/A
25738571	N/A
25410891	N/A
25410890	25410890.0
25410890	25410890.0
18300238	18300238.0
18300238	18300238.0
25410894	N/A
25410892	N/A
31014225	N/A
15252821	N/A
15973722	15973722.0
15973722	15973722.0
15842651	N/A
23149928	23149928.0
23149928	23149928.0
15809899	N/A
22527345	22527345.0
22527345	22527345.0
22527346	22527346.0
22527346	22527346.0
11222389	11222389.0
11222389	11222389.0
26262902	N/A
22723959	22723960.0
22723959	22723960.0
29048184	N/A
35470713	N/A
26033531	N/A
24165757	24165757.0
24165757	24165757.0
23936393	23936393.0
23936393	23936393.0
37338505	37338505.0
37338505	37338505.0
21839244	21839244.0
21839244	21839244.0
39796117	N/A
7159207	7159207.0
7159207	7159207.0
23510446	N/A
11222464	11222464.0
11222464	11222464.0
30883264	30883264.0
30883264	30883264.0
25836994	25836994.0
25836994	25836994.0
40156608	N/A
29867468	N/A
19545554	19545554.0
19545554	19545554.0
23543259	23543259.0
23543259	23543259.0
21151198	21151198.0
21151198	21151198.0
24034787	24034787.0
24034787	24034787.0
25279974	N/A
29998574	N/A
14499311	N/A
26164721	N/A
16432637	16432637.0
16432637	16432637.0
32587261	N/A
16104959	16104959.0
16104959	16104959.0
34061827	N/A
24690180	24690180.0
24690180	24690180.0
27835909	N/A
23313934	23313934.0
23313934	23313934.0
25312789	25312789.0
25312789	25312789.0
28261910	N/A
34553372	N/A
23903772	23903772.0
23903772	23903772.0
39468580	N/A
29474345	N/A
29441581	N/A
24231473	24231473.0
24231473	24231473.0
9551410	9551410.0
9551410	9551410.0
29769267	N/A
28786228	N/A
9420339	9420339.0
9420339	9420339.0
28753467	28753467.0
28753467	28753467.0
23150149	23150149.0
23150149	23150149.0
20921925	20921925.0
20921925	20921925.0
23150151	23150151.0
23150151	23150151.0
35110472	N/A
20168265	20168265.0
20168265	20168265.0
19545678	19545678.0
19545678	19545678.0
22134350	22134350.0
22134350	22134350.0
23346768	N/A
27770449	27770449.0
27770449	27770449.0
39829075	N/A
22625877	22625877.0
22625877	22625877.0
37273173	N/A
17579607	N/A
25411163	25411163.0
25411163	25411163.0
28687963	28687963.0
28687963	28687963.0
23510626	23510626.0
23510626	23510626.0
19414633	19414633.0
19414633	19414633.0
18759275	18759275.0
18759275	18759275.0
16236141	3296218.0
16236141	3296218.0
20921968	20921968.0
20921968	20921968.0
14499440	N/A
20921970	20921970.0
20921970	20921970.0
19381876	N/A
21642870	N/A
22101623	22101623.0
22101623	22101623.0
24821368	24821368.0
24821368	24821368.0
38518393	N/A
11386497	11386497.0
11386497	11386497.0
33013391	N/A
38616723	N/A
40910489	40910489.0
40910489	40910489.0
15122075	N/A
34160285	N/A
29703846	N/A
31866536	N/A
37469869	N/A
40812208	N/A
22855348	N/A
19414708	19414708.0
19414708	19414708.0
18759349	18759349.0
18759349	18759349.0
38878906	N/A
22429379	22429379.0
22429379	22429379.0
40779463	40779463.0
40779463	40779463.0
24755914	24755914.0
24755914	24755914.0
38682317	N/A
38026963	N/A
26590936	N/A
27180762	N/A
18398952	18398952.0
18398952	18398952.0
28753643	N/A
23707372	N/A
23707372	N/A
23674605	13278260.0
23674605	13278260.0
38682355	N/A
28786423	N/A
32128760	N/A
27016952	27016953.0
27016952	27016953.0
39272186	39272186.0
39272186	39272186.0
9322235	9322235.0
9322235	9322235.0
39730940	N/A
19644155	19644155.0
19644155	19644155.0
18398970	18398970.0
18398970	18398970.0
28229376	28229376.0
28229376	28229376.0
16170755	N/A
34488071	N/A
27082504	N/A
23215884	N/A
23215885	N/A
24624910	24624910.0
24624910	24624910.0
21118735	111119.0
21118735	111119.0
24330000	24330000.0
24330000	24330000.0
23215888	N/A
24624914	24624914.0
24624914	24624914.0
24526611	24526611.0
24526611	24526611.0
19840783	19840783.0
19840783	19840783.0
31702801	31702801.0
31702801	31702801.0
24624916	24624916.0
24624916	24624916.0
24624911	24624911.0
24624911	24624911.0
39075611	N/A
12893983	12893983.0
12893983	12893983.0
27180831	N/A
12893985	12893985.0
12893985	12893985.0
12893984	12893984.0
12893984	12893984.0
25640739	25640739.0
25640739	25640739.0
2211621	N/A
22265638	N/A
17317677	17317677.0
17317677	17317677.0
39436079	N/A
39927599	N/A
15286066	N/A
17710899	N/A
38485815	N/A
38584122	N/A
24919870	N/A
30457672	N/A
28688202	28688202.0
28688202	28688202.0
14597963	N/A
11452243	11452243.0
11452243	11452243.0
29441875	N/A
27082580	N/A
27967318	N/A
27967321	N/A
16007002	16007002.0
16007002	16007002.0
25673568	25673568.0
25673568	25673568.0
27967329	N/A
18595682	18595682.0
18595682	18595682.0
12107620	N/A
28819312	N/A
26230641	N/A
34750329	N/A
29441922	N/A
20332423	20332423.0
20332423	20332423.0
21741447	N/A
25051018	25051018.0
25051018	25051018.0
21151627	N/A
21151627	N/A
23838604	23838604.0
23838604	23838604.0
19873684	19873684.0
19873684	19873684.0
19185566	19185566.0
19185566	19185566.0
37765034	N/A
17645482	17645482.0
17645482	17645482.0
21086123	21086123.0
21086123	21086123.0
10633132	10633132.0
10633132	10633132.0
40452016	N/A
24035255	24035255.0
24035255	24035255.0
24362944	24362944.0
24362944	24362944.0
21479364	21479364.0
21479364	21479364.0
16302021	16302021.0
16302021	16302021.0
22495174	N/A
22495174	N/A
27377607	27377607.0
27377607	27377607.0
28262345	N/A
23281610	23281610.0
23281610	23281610.0
18268115	18268115.0
18268115	18268115.0
24035285	24035285.0
24035285	24035285.0
19513315	19513315.0
19513315	19513315.0
29540324	N/A
24723432	24723432.0
24723432	24723432.0
19480553	19480553.0
19480553	19480553.0
37306344	37306344.0
37306344	37306344.0
29442027	N/A
27213804	N/A
20725741	N/A
30031856	N/A
26558451	26558451.0
26558451	26558451.0
16203769	N/A
21118971	21118971.0
21118971	21118971.0
25935875	25935875.0
25935875	25935875.0
31932420	N/A
15024131	N/A
26132489	N/A
18300939	18300939.0
18300939	18300939.0
21282829	21282829.0
21282829	21282829.0
34783250	N/A
19841060	N/A
23609392	23609392.0
23609392	23609392.0
23609393	23609393.0
23609393	23609393.0
23609395	23609395.0
23609395	23609395.0
32423989	N/A
37863485	N/A
37929021	N/A
15614026	N/A
28295243	N/A
21479500	21479500.0
21479500	21479500.0
26951757	26951757.0
26951757	26951757.0
29507678	N/A
28622951	N/A
21282933	21282933.0
21282933	21282933.0
19710077	19710077.0
19710077	19710077.0
23052413	23052413.0
23052413	23052413.0
23183491	N/A
19841156	19841156.0
19841156	19841156.0
21676164	5280362.0
21676164	5280362.0
19218571	19218571.0
19218571	19218571.0
40157325	N/A
38551694	N/A
18301070	18301070.0
18301070	18301070.0
32555152	N/A
15089809	15089809.0
15089809	15089809.0
25542807	N/A
27377818	27377818.0
27377818	27377818.0
23773341	23773341.0
23773341	23773341.0
22986918	N/A
26886310	N/A
16531626	16531626.0
16531626	16531626.0
31441067	N/A
34521259	N/A
17875118	N/A
27574448	N/A
24232129	24232129.0
24232129	24232129.0
22495427	N/A
26951882	N/A
14729419	N/A
31342800	N/A
27214033	N/A
27541716	27541716.0
27541716	27541716.0
21512411	21512411.0
21512411	21512411.0
28033245	N/A
27738344	N/A
29343979	N/A
16204011	16204011.0
16204011	16204011.0
39960813	N/A
38158593	N/A
20300048	20300048.0
20300048	20300048.0
40780049	N/A
28950804	N/A
17416470	17416470.0
17416470	17416470.0
21709081	21709081.0
21709081	21709081.0
22462746	22462746.0
22462746	22462746.0
38584604	N/A
26099996	26099996.0
26099996	26099996.0
22462752	22462752.0
22462752	22462752.0
22331680	22331680.0
22331680	22331680.0
30032160	N/A
20562211	20562212.0
20562211	20562212.0
25084200	25084200.0
25084200	25084200.0
25084201	N/A
19841321	19841321.0
19841321	19841321.0
26820907	N/A
25084203	N/A
25084205	N/A
38060335	N/A
23314736	23314736.0
23314736	23314736.0
22626609	22626609.0
22626609	22626609.0
15483195	15483195.0
15483195	15483195.0
22528326	22528326.0
22528326	22528326.0
24265036	24265036.0
24265036	24265036.0
34488672	N/A
24461666	24461666.0
24461666	24461666.0
22462821	22462821.0
22462821	22462821.0
27115882	N/A
24691060	24691060.0
24691060	24691060.0
25346426	25346426.0
25346426	25346426.0
23478653	23478653.0
23478653	23478653.0
36946317	N/A
40616336	N/A
38453649	N/A
15024534	N/A
18334103	18334103.0
18334103	18334103.0
26952092	N/A
29999516	N/A
39338398	N/A
26526111	26526111.0
26526111	26526111.0
20136356	20136343.0
20136356	20136343.0
20136357	20136357.0
20136357	20136357.0
18596266	18596266.0
18596266	18596266.0
12042667	N/A
12042669	N/A
6111662	6111663.0
6111662	6111663.0
15548849	15548849.0
15548849	15548849.0
22331829	22331829.0
22331829	22331829.0
20824505	20824505.0
20824505	20824505.0
36258237	N/A
21545408	21545408.0
21545408	21545408.0
27804107	N/A
31932875	N/A
25215437	25215437.0
25215437	25215437.0
21348813	21348813.0
21348813	21348813.0
11682257	11682257.0
11682257	11682257.0
37372371	N/A
12173784	N/A
30786012	N/A
15483356	N/A
38435941	N/A
35144161	N/A
38289893	N/A
34390503	N/A
14500339	N/A
25182707	25182707.0
25182707	25182707.0
8897013	8897013.0
8897013	8897013.0
23708174	N/A
22954510	22954510.0
22954510	22954510.0
26984978	N/A
26067485	N/A
26100253	N/A
26067486	N/A
23413280	23413280.0
23413280	23413280.0
19644963	19644963.0
19644963	19644963.0
22266406	22266406.0
22266406	22266406.0
1655344	1655344.0
1655344	1655344.0
29737521	N/A
24134200	24134200.0
24134200	24134200.0
17941052	N/A
23216707	N/A
8012359	8012359.0
8012359	8012359.0
24953421	24953421.0
24953421	24953421.0
20595278	20595278.0
20595278	20595278.0
23511629	N/A
23183958	N/A
21348951	21348951.0
21348951	21348951.0
19907160	N/A
32555608	N/A
35799642	N/A
28623449	N/A
18989660	N/A
35668575	N/A
19350112	19350112.0
19350112	19350112.0
16204390	16204390.0
16204390	16204390.0
24101478	24101478.0
24101478	24101478.0
17285735	4718576.0
17285735	4718576.0
26362473	26362473.0
26362473	26362473.0
28820077	28820077.0
28820077	28820077.0
10895986	10895986.0
10895986	10895986.0
15778422	N/A
38519421	N/A
9486974	9486974.0
9486974	9486974.0
26002049	N/A
23970434	23970434.0
23970434	23970434.0
16433794	16433794.0
16433794	16433794.0
37503628	N/A
16433808	16433808.0
16433808	16433808.0
17121937	17121937.0
17121937	17121937.0
39240338	39240338.0
39240338	39240338.0
30720667	N/A
29704867	N/A
38945446	N/A
19874474	19874474.0
19874474	19874474.0
18694831	18694831.0
18694831	18694831.0
39535282	N/A
29967027	N/A
36029108	N/A
26788534	N/A
27738808	N/A
26264253	N/A
20136638	20136638.0
20136638	20136638.0
12698304	N/A
18727619	18727619.0
18727619	18727619.0
34751173	N/A
34423496	N/A
40583882	N/A
29377228	N/A
16433869	16433869.0
16433869	16433869.0
40977108	40977108.0
40977108	40977108.0
23315174	N/A
12075750	N/A
21644011	21644011.0
21644011	21644011.0
22004471	22004471.0
22004471	22004471.0
38126330	N/A
31769341	N/A
18006781	18006781.0
18006781	18006781.0
34816768	N/A
19809024	19809024.0
19809024	19809024.0
19514130	19514130.0
19514130	19514130.0
28689179	N/A
19448608	19448608.0
19448608	19448608.0
33047329	N/A
37307170	N/A
19776292	N/A
32162598	N/A
30425908	N/A
21709633	21709633.0
21709633	21709633.0
37176129	N/A
18629445	10223572.0
18629445	10223572.0
24625991	24625991.0
24625991	24625991.0
12370763	N/A
25805645	N/A
7586638	7586638.0
7586638	7586638.0
28099407	N/A
28427087	N/A
23970651	23970651.0
23970651	23970651.0
19907421	19907421.0
19907421	19907421.0
37864290	N/A
34489188	N/A
27771748	N/A
37143396	N/A
21906289	21906289.0
21906289	21906289.0
17417073	17417073.0
17417073	17417073.0
21513075	21513075.0
21513075	21513075.0
18662264	N/A
23315321	N/A
28689274	28689274.0
28689274	28689274.0
12436350	12436350.0
12436350	12436350.0
17023870	17023870.0
17023870	17023870.0
29148033	29148033.0
29148033	29148033.0
39928707	N/A
32457604	N/A
19088262	19088261.0
19088262	19088261.0
25379722	25379722.0
25379722	25379722.0
24658827	24658827.0
24658827	24658827.0
18662289	N/A
3621781	3621781.0
3621781	3621781.0
23774101	23774101.0
23774101	23774101.0
15057820	N/A
27116457	N/A
28492729	28492729.0
28492729	28492729.0
38421437	N/A
23348161	23348161.0
23348161	23348161.0
25510856	25510856.0
25510856	25510856.0
10535882	10535882.0
10535882	10535882.0
22594507	22594507.0
22594507	22594507.0
22594510	N/A
17220558	17220558.0
17220558	17220558.0
15188945	N/A
17220563	17220563.0
17220563	17220563.0
23249876	23249876.0
23249876	23249876.0
10961881	10961881.0
10961881	10961881.0
12895196	N/A
31507424	N/A
29344738	N/A
29279204	29279204.0
29279204	29279204.0
28885988	N/A
21840870	21840871.0
21840870	21840871.0
12960748	N/A
28591085	28591085.0
28591085	28591085.0
15057902	N/A
37340142	N/A
19481584	19481584.0
19481584	19481584.0
12960749	N/A
18727922	18727922.0
18727922	18727922.0
30458875	N/A
21054464	21054464.0
21054464	21054464.0
38683649	N/A
27673605	N/A
29967377	N/A
30196760	N/A
39240730	39240730.0
39240730	39240730.0
28886044	N/A
22725663	22725663.0
22725663	22725663.0
8602662	N/A
20530222	N/A
31114289	31114289.0
31114289	31114289.0
22725681	22725681.0
22725681	22725681.0
29705271	N/A
9323575	9323575.0
9323575	9323575.0
25969720	25969720.0
25969720	25969720.0
16401468	16401468.0
16401468	16401468.0
38192190	N/A
37372990	N/A
19285054	19285054.0
19285054	19285054.0
20038723	20038723.0
20038723	20038723.0
20038727	20038727.0
20038727	20038727.0
24036429	24036429.0
24036429	24036429.0
34423897	N/A
37209178	N/A
19022938	19022938.0
19022938	19022938.0
33768542	N/A
26068069	N/A
27378793	N/A
20530282	20530282.0
20530282	20530282.0
39011438	N/A
7586928	7586928.0
7586928	7586928.0
9520251	9520252.0
9520251	9520252.0
15221887	N/A
14500992	N/A
9585799	9585799.0
9585799	9585799.0
19448967	19448967.0
19448967	19448967.0
28296334	N/A
19743889	19743889.0
19743889	19743889.0
19219602	19219602.0
19219602	19219602.0
39339159	39339159.0
39339159	39339159.0
16467099	16467099.0
16467099	16467099.0
21808284	N/A
21808285	N/A
18957472	N/A
24167597	24167597.0
24167597	24167597.0
10831022	10831022.0
10831022	10831022.0
16368820	16368820.0
16368820	16368820.0
21447862	21447862.0
21447862	21447862.0
18334914	18334914.0
18334914	18334914.0
40223939	N/A
18334915	18334915.0
18334915	18334915.0
21349573	N/A
18334918	18334918.0
18334918	18334918.0
18334919	18334919.0
18334919	18334919.0
22824134	N/A
18334920	18334920.0
18334920	18334920.0
37569738	N/A
38847697	N/A
21185752	21185752.0
21185752	21185752.0
28951782	28951782.0
28951782	28951782.0
37962984	N/A
27247849	N/A
37078251	N/A
15385837	15385837.0
15385837	15385837.0
23119086	23119086.0
23119086	23119086.0
21677300	N/A
21677300	N/A
38814968	N/A
25183481	25183481.0
25183481	25183481.0
37045504	N/A
22562052	22562052.0
22562052	22562052.0
39470346	N/A
20694283	20694283.0
20694283	20694283.0
17909004	17909004.0
17909004	17909004.0
19744011	19744011.0
19744011	19744011.0
26133776	N/A
26133777	26133777.0
26133777	26133777.0
17122579	17122579.0
17122579	17122579.0
26461463	N/A
16041240	16041240.0
16041240	16041240.0
16041243	16041243.0
16041243	16041243.0
16270629	16270629.0
16270629	16270629.0
21939494	21939494.0
21939494	21939494.0
20038957	N/A
18728241	18728241.0
18728241	18728241.0
18466099	18466099.0
18466099	18466099.0
18466100	18466100.0
18466100	18466100.0
19023160	19023160.0
19023160	19023160.0
29115708	N/A
24528196	24528196.0
24528196	24528196.0
29279557	29279557.0
29279557	29279557.0
24921414	N/A
35997001	N/A
30983500	30983500.0
30983500	30983500.0
26232141	N/A
30983501	N/A
28525903	N/A
30983502	N/A
15385937	N/A
16631122	16631122.0
16631122	16631122.0
12010835	N/A
30983508	N/A
25412950	N/A
22660440	N/A
25937240	N/A
26232156	26232156.0
26232156	26232156.0
25675103	N/A
16958828	16958828.0
16958828	16958828.0
30983536	N/A
21480817	21480818.0
21480817	21480818.0
29541744	N/A
35997042	N/A
17548664	17548664.0
17548664	17548664.0
26658169	N/A
16172412	N/A
30983549	N/A
25150845	25150845.0
25150845	25150845.0
10208643	N/A
39798147	N/A
10208648	10208648.0
10208648	10208648.0
17286537	N/A
10208650	10208650.0
10208650	10208650.0
36226442	N/A
15746444	15746444.0
15746444	15746444.0
37438870	N/A
24724887	24724887.0
24724887	24724887.0
25970075	25970075.0
25970075	25970075.0
24528284	24528284.0
24528284	24528284.0
28100007	N/A
29738412	N/A
26658227	N/A
21972404	21972404.0
21972404	21972404.0
36718008	N/A
29935043	N/A
19482054	19482054.0
19482054	19482054.0
36193736	N/A
39011784	N/A
26265035	N/A
26265036	N/A
17548750	17548750.0
17548750	17548750.0
11027924	11027924.0
11027924	11027924.0
29443543	N/A
18433502	18433503.0
18433502	18433503.0
39011815	N/A
22889968	22889968.0
22889968	22889968.0
18335219	18335219.0
18335219	18335219.0
21480951	N/A
16631290	16631290.0
16631290	16631290.0
28493308	N/A
28165634	N/A
15713801	N/A
20235788	20235788.0
20235788	20235788.0
20235791	20235791.0
20235791	20235791.0
27182616	27182616.0
27182616	27182616.0
23840296	23840296.0
23840296	23840296.0
37340713	N/A
24888881	N/A
31901240	N/A
18368069	18368069.0
18368069	18368069.0
23807564	23807564.0
23807564	23807564.0
11191886	11191887.0
11191886	11191887.0
23873118	23873118.0
23873118	23873118.0
23873119	23873119.0
23873119	23873119.0
23873120	23873120.0
23873120	23873120.0
29607533	N/A
15091312	N/A
25740917	N/A
40257143	N/A
19940985	19940985.0
19940985	19940985.0
18794105	N/A
37701253	N/A
7554699	7554699.0
7554699	7554699.0
26265231	N/A
26265235	N/A
10471060	10471060.0
10471060	10471060.0
38258325	N/A
10471063	10471063.0
10471063	10471063.0
10471072	10471072.0
10471072	10471072.0
16402083	16402083.0
16402083	16402083.0
20399780	N/A
35079845	N/A
33277605	N/A
24495780	24495780.0
24495780	24495780.0
38946467	N/A
15812265	15812265.0
15812265	15812265.0
34522797	N/A
12043950	12043950.0
12043950	12043950.0
18204343	18204343.0
18204343	18204343.0
18204346	18204346.0
18204346	18204346.0
40781498	N/A
20072124	N/A
18564801	18564801.0
18564801	18564801.0
10798786	10798786.0
10798786	10798786.0
37439175	N/A
35538637	N/A
16402128	16402128.0
16402128	16402128.0
24299220	24299220.0
24299220	24299220.0
23774940	23774940.0
23774940	23774940.0
23774941	23774941.0
23774941	23774941.0
17483490	17483490.0
17483490	17483490.0
25151207	25151207.0
25151207	25151207.0
38553322	N/A
23709418	N/A
30197492	N/A
34096893	N/A
34096894	N/A
20203262	20203262.0
20203262	20203262.0
24037119	24037119.0
24037119	24037119.0
26265346	26265346.0
26265346	26265346.0
29804290	N/A
38848263	N/A
17549067	17549067.0
17549067	17549067.0
21743374	N/A
18597649	N/A
22955794	22955794.0
22955794	22955794.0
21743379	N/A
28329746	N/A
7259927	7259927.0
7259927	7259927.0
20924183	20924183.0
20924183	20924183.0
9389851	9389851.0
9389851	9389851.0
15714076	N/A
28624668	N/A
27281183	27281183.0
27281183	27281183.0
9357098	9357099.0
9357098	9357099.0
9357099	9357099.0
9357099	9357099.0
21186350	21186350.0
21186350	21186350.0
22562609	22562609.0
22562609	22562609.0
23775025	23775025.0
23775025	23775025.0
39569219	N/A
19482438	19482438.0
19482438	19482438.0
22071118	N/A
28952408	N/A
27248474	N/A
30984031	N/A
39896937	N/A
26232682	N/A
19384171	19384171.0
19384171	19384171.0
25347948	25347948.0
25347948	25347948.0
19842931	N/A
29509491	N/A
24332148	24332148.0
24332148	24332148.0
37734262	N/A
19842935	19842935.0
19842935	19842935.0
19842932	N/A
14534524	N/A
14534525	N/A
25937796	25937796.0
25937796	25937796.0
26888075	N/A
22792082	22792082.0
22792082	22792082.0
39667604	N/A
34719653	N/A
25642918	N/A
24102823	24102823.0
24102823	24102823.0
18007983	18007983.0
18007983	18007983.0
29018032	N/A
29575099	N/A
40748991	N/A
22267851	22267851.0
22267851	22267851.0
21317582	21317582.0
21317582	21317582.0
12404686	N/A
23381968	N/A
16205777	16205778.0
16205777	16205778.0
30132178	N/A
19056598	19056598.0
19056598	19056598.0
21120996	128518.0
21120996	128518.0
22726630	22726630.0
22726630	22726630.0
19384296	19384296.0
19384296	19384296.0
29935595	N/A
10700782	10700782.0
10700782	10700782.0
28624888	N/A
22398969	N/A
28919802	N/A
18368507	18368507.0
18368507	18368507.0
33802237	N/A
39143423	N/A
18270208	18270208.0
18270208	18270208.0
12371972	N/A
26757134	N/A
20858905	20858905.0
20858905	20858905.0
39012380	N/A
39897119	N/A
41011233	N/A
23545896	23545896.0
23545896	23545896.0
19875892	19875892.0
19875892	19875892.0
12142644	12142644.0
12142644	12142644.0
29444152	N/A
28592186	28592186.0
28592186	28592186.0
28592191	28592191.0
28592191	28592191.0
18958403	18958403.0
18958403	18958403.0
24856643	24856643.0
24856643	24856643.0
25872459	N/A
9357389	9357389.0
9357389	9357389.0
22071378	22071378.0
22071378	22071378.0
25774163	25774163.0
25774163	25774163.0
16238680	4084016.0
16238680	4084016.0
39995492	N/A
12208234	N/A
34523245	N/A
36292717	N/A
23677058	3032285.0
23677058	3032285.0
40290439	40290439.0
40290439	40290439.0
34752647	N/A
18565259	N/A
27805836	N/A
28002447	N/A
17123473	17123473.0
17123473	17123473.0
18827410	18827410.0
18827410	18827410.0
27707539	N/A
15452306	N/A
24725652	24725652.0
24725652	24725652.0
20826260	20826260.0
20826260	20826260.0
25938071	25938071.0
25938071	25938071.0
11552922	11552922.0
11552922	11552922.0
21907615	21907615.0
21907615	21907615.0
21383334	21383334.0
21383334	21383334.0
21383338	21383338.0
21383338	21383338.0
20531370	20531371.0
20531370	20531371.0
7751854	7751854.0
7751854	7751854.0
40159410	N/A
39733427	N/A
26757307	N/A
12142782	N/A
40421567	N/A
34523354	N/A
28625123	N/A
18794724	18794724.0
18794724	18794724.0
31246565	N/A
18794726	18794726.0
18794726	18794726.0
29018343	N/A
27445478	N/A
18794729	18794729.0
18794729	18794729.0
18794727	18794728.0
18794727	18794728.0
37734636	N/A
8538349	8538350.0
8538349	8538350.0
28395758	N/A
28395759	N/A
27052278	N/A
36817149	N/A
23021822	N/A
39864574	N/A
25872644	N/A
41175304	N/A
19450124	19450124.0
19450124	19450124.0
16501005	16501005.0
16501005	16501005.0
19450125	19450125.0
19450125	19450125.0
11553045	11553045.0
11553045	11553045.0
27937048	N/A
31967515	N/A
31967516	N/A
27937053	N/A
31967518	N/A
39078179	N/A
23087401	23087401.0
23087401	23087401.0
32459054	N/A
26003758	N/A
27150640	N/A
17713466	N/A
22006095	N/A
22006096	N/A
19515727	19515727.0
19515727	19515727.0
37898586	37898586.0
37898586	37898586.0
20138334	20138334.0
20138334	20138334.0
20662624	20662624.0
20662624	20662624.0
20859243	20859243.0
20859243	20859243.0
20859245	20859245.0
20859245	20859245.0
36718958	N/A
27314545	N/A
18467186	N/A
25446771	25446771.0
25446771	25446771.0
31738228	N/A
38685044	N/A
12175731	N/A
24627569	24627569.0
24627569	24627569.0
14600574	N/A
14502278	N/A
16697742	N/A
19679631	19679631.0
19679631	19679631.0
37898643	N/A
21186965	21186965.0
21186965	21186965.0
22170007	22170007.0
22170007	22170007.0
36817304	N/A
31803800	N/A
20171168	20171168.0
20171168	20171168.0
21842338	N/A
22890915	22890915.0
22890915	22890915.0
20335017	20335017.0
20335017	20335017.0
17058217	17058217.0
17058217	17058217.0
12732846	N/A
26167726	26167726.0
26167726	26167726.0
40913328	40913328.0
40913328	40913328.0
12208565	N/A
20826553	20826553.0
20826553	20826553.0
22661571	N/A
22661571	N/A
37702085	N/A
10734022	10734022.0
10734022	10734022.0
19581389	19581389.0
19581389	19581389.0
21481946	21481946.0
21481946	21481946.0
19057127	19057127.0
19057127	19057127.0
35703273	N/A
20007405	20007405.0
20007405	20007405.0
31869433	N/A
24300029	24300029.0
24300029	24300029.0
25348609	25348609.0
25348609	25348609.0
11913730	11913730.0
11913730	11913730.0
38357508	N/A
25348617	25348617.0
25348617	25348617.0
25348619	25348619.0
25348619	25348619.0
29608462	N/A
25381393	25381393.0
25381393	25381393.0
28723731	N/A
25152019	25152019.0
25152019	25152019.0
25545243	25545243.0
25545243	25545243.0
17582620	17582620.0
17582620	17582620.0
15976989	15976989.0
15976989	15976989.0
21940774	21940774.0
21940774	21940774.0
11389482	11389482.0
11389482	11389482.0
24660534	24660534.0
24660534	24660534.0
24496695	24496695.0
24496695	24496695.0
22366774	N/A
10340921	10340921.0
10340921	10340921.0
10340923	10340923.0
10340923	10340923.0
27740732	N/A
32492095	N/A
24889923	N/A
20630084	20630084.0
20630084	20630084.0
4082245	4082245.0
4082245	4082245.0
21711429	N/A
26790469	N/A
24595013	24595013.0
24595013	24595013.0
22071881	N/A
24595012	24595012.0
24595012	24595012.0
22006347	22006347.0
22006347	22006347.0
38259277	N/A
